date,year,season,location,sampleID,sampleID.prefix,sampling,sky,startTime,dateTime.UTC,microhabitat,quadrat,lat,long,alt,depth,pH,wTemp,DO,light,flow,turb,cond,nitrate,alkalinity,phosphate,notes
2017-06-08,2017,Summer,Downstream,waterQ_SU17DR.NA,waterQ_SU17DR,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,14.5,10.12,64.2,0.0957,1.6,93,NA,NA,NA,NA
2017-06-09,2017,Summer,Upstream,waterQ_SU17UR.NA,waterQ_SU17UR,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,13.48,10.13,144.7,0.299,1.31,105.1,NA,NA,NA,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.NA,01DRSU18,macros,sunny,09:22:00,2018-05-29T13:22:00Z,NA,NA,NA,NA,NA,NA,7.61,17.4,8.32,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-31,2018,Summer,Upstream,01URSU18.NA,01URSU18,macros,sunny,10:14:00,2018-05-31T14:14:00Z,NA,NA,NA,NA,NA,NA,7.48,17.3,8.55,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-05,2018,Summer,Downstream,02DRSU18.NA,02DRSU18,macros,part clouds,09:24:00,2018-06-05T13:24:00Z,NA,NA,NA,NA,NA,NA,7.51,14.1,8.84,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-06,2018,Summer,Upstream,02URSU18.NA,02URSU18,macros,sunny (few clouds),09:47:00,2018-06-06T13:47:00Z,NA,NA,NA,NA,NA,NA,7.53,14.4,9.06,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-07,2018,Summer,Downstream,03DRSU18.NA,03DRSU18,macros,cloudy,09:28:00,2018-06-07T13:28:00Z,NA,NA,NA,NA,NA,NA,7.4,15.2,8.82,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-08,2018,Summer,Upstream,03URSU18.NA,03URSU18,macros,sunny wispy clouds,09:45:00,2018-06-08T13:45:00Z,NA,NA,NA,NA,NA,NA,7.48,14.9,9.11,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSR,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSR,1,NA,NA,NA,NA,7.66,19,8.62,62,0,4.6,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSR,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSR,2,NA,NA,NA,NA,7.63,19.1,8.51,33,0,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSR,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSR,3,NA,NA,NA,NA,7.68,19.3,8.65,34,0.005,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DFR,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DFR,1,NA,NA,NA,NA,7.67,19.6,8.56,43,0.028,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DFR,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DFR,2,NA,NA,NA,NA,7.67,19.8,8.49,34,0.064,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DFR,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DFR,3,NA,NA,NA,NA,7.66,19.8,8.48,28,0.019,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DM,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DM,1,NA,NA,NA,NA,7.65,19.9,8.48,43,0.069,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DM,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DM,2,NA,NA,NA,NA,7.69,19.9,8.43,34,0.154,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DM,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DM,3,NA,NA,NA,NA,7.68,20,8.48,28,0.049,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSH,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSH,1,NA,NA,NA,NA,7.66,20.1,8.46,14,0.258,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSH,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSH,2,NA,NA,NA,NA,7.66,20.1,8.46,8,0.367,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSH,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSH,3,NA,NA,NA,NA,7.67,20.1,8.46,12,0.228,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSP,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSP,1,NA,NA,NA,NA,7.7,20.2,8.45,915,0.157,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSP,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSP,2,NA,NA,NA,NA,7.69,20.2,8.46,302,0.564,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Downstream,waterQ_SU18DR.DSP,waterQ_SU18DR,water,partly cloudy,15:00:00,2018-06-11T19:00:00Z,DSP,3,NA,NA,NA,NA,7.73,20.3,8.51,96,0.34,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USR,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USR,1,NA,NA,NA,NA,7.83,18.3,9.18,106,0.001,5.6,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USR,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USR,2,NA,NA,NA,NA,7.9,18.4,9.18,108,0,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USR,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USR,3,NA,NA,NA,NA,7.94,18.5,9.17,101,0,NA,NA,NA,NA,NA,Sun came out
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.UFR,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,UFR,1,NA,NA,NA,NA,7.94,18.6,9.02,31,0.001,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.UFR,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,UFR,2,NA,NA,NA,NA,7.94,18.8,9.05,85,0.002,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.UFR,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,UFR,3,NA,NA,NA,NA,7.93,18.7,9,199,0.003,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.UM,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,UM,1,NA,NA,NA,NA,7.98,18.7,9.08,1129,0.006,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.UM,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,UM,2,NA,NA,NA,NA,7.96,18.8,9.08,1343,0.175,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.UM,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,UM,3,NA,NA,NA,NA,7.97,18.8,9.08,1358,0.62,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USH,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USH,1,NA,NA,NA,NA,7.91,18.7,8.83,94,0.003,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USH,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USH,2,NA,NA,NA,NA,7.93,18.8,8.81,60,0.019,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USH,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USH,3,NA,NA,NA,NA,7.94,18.8,8.83,277,0.143,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USU,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USU,1,NA,NA,NA,NA,7.94,18.8,8.83,364,0.028,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USU,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USU,2,NA,NA,NA,NA,7.94,18.9,8.84,1117,0.461,NA,NA,NA,NA,NA,NA
2018-06-11,2018,Summer,Upstream,waterQ_SU18UR.USU,waterQ_SU18UR,water,partly cloudy,14:08:00,2018-06-11T18:08:00Z,USU,3,NA,NA,NA,NA,7.93,18.9,8.84,938,0.148,NA,NA,NA,NA,NA,NA
2018-09-17,2018,Fall,Downstream,01DRFA18.DSR,01DRFA18,macros,mostly sunny,13:45:00,2018-09-17T17:45:00Z,DSR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,137.1,NA,NA,NA,NA
2018-09-17,2018,Fall,Downstream,01DRFA18.DFR,01DRFA18,macros,mostly sunny,13:45:00,2018-09-17T17:45:00Z,DFR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,135,NA,NA,NA,NA
2018-09-17,2018,Fall,Downstream,01DRFA18.DM,01DRFA18,macros,mostly sunny,13:45:00,2018-09-17T17:45:00Z,DM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,135,NA,NA,NA,NA
2018-09-17,2018,Fall,Downstream,01DRFA18.DSH,01DRFA18,macros,mostly sunny,13:45:00,2018-09-17T17:45:00Z,DSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,136.4,NA,NA,NA,NA
2018-09-17,2018,Fall,Downstream,01DRFA18.DSP,01DRFA18,macros,mostly sunny,13:45:00,2018-09-17T17:45:00Z,DSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,135.5,NA,NA,NA,NA
2018-09-17,2018,Fall,Downstream,01DRFA18.NA,01DRFA18,macros,mostly sunny,13:45:00,2018-09-17T17:45:00Z,NA,NA,NA,NA,NA,NA,7.47,21.3,9.12,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,2018,Fall,Upstream,01URFA18.USR,01URFA18,macros,cloudy,13:45:00,2018-09-24T17:45:00Z,USR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,117.8,NA,NA,NA,NA
2018-09-24,2018,Fall,Upstream,01URFA18.UFR,01URFA18,macros,cloudy,13:45:00,2018-09-24T17:45:00Z,UFR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,117.5,NA,NA,NA,NA
2018-09-24,2018,Fall,Upstream,01URFA18.UM,01URFA18,macros,cloudy,13:45:00,2018-09-24T17:45:00Z,UM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,118.7,NA,NA,NA,NA
2018-09-24,2018,Fall,Upstream,01URFA18.USH,01URFA18,macros,cloudy,13:45:00,2018-09-24T17:45:00Z,USH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,109.7,NA,NA,NA,NA
2018-09-24,2018,Fall,Upstream,01URFA18.USU,01URFA18,macros,cloudy,13:45:00,2018-09-24T17:45:00Z,USU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,109.2,NA,NA,NA,NA
2018-09-24,2018,Fall,Upstream,01URFA18.NA,01URFA18,macros,cloudy,13:45:00,2018-09-24T17:45:00Z,NA,NA,NA,NA,NA,NA,7.61,13.1,10.86,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,2018,Fall,Downstream,02DRFA18.DSR,02DRFA18,macros,raining,08:30:00,2018-09-25T12:30:00Z,DSR,NA,NA,NA,NA,NA,7.66,NA,NA,NA,NA,7.8,120.4,NA,NA,NA,NA
2018-09-25,2018,Fall,Downstream,02DRFA18.DFR,02DRFA18,macros,raining,08:30:00,2018-09-25T12:30:00Z,DFR,NA,NA,NA,NA,NA,7.73,NA,NA,NA,NA,7.7,120.3,NA,NA,NA,NA
2018-09-25,2018,Fall,Downstream,02DRFA18.DM,02DRFA18,macros,raining,08:30:00,2018-09-25T12:30:00Z,DM,NA,NA,NA,NA,NA,7.68,NA,NA,NA,NA,9.9,119,NA,NA,NA,NA
2018-09-25,2018,Fall,Downstream,02DRFA18.DSH,02DRFA18,macros,raining,08:30:00,2018-09-25T12:30:00Z,DSH,NA,NA,NA,NA,NA,7.58,NA,NA,NA,NA,10.5,119.9,NA,NA,NA,NA
2018-09-25,2018,Fall,Downstream,02DRFA18.DSP,02DRFA18,macros,raining,08:30:00,2018-09-25T12:30:00Z,DSP,NA,NA,NA,NA,NA,7.42,NA,NA,NA,NA,4.3,123.5,NA,NA,NA,NA
2018-09-25,2018,Fall,Downstream,02DRFA18.NA,02DRFA18,macros,raining,08:30:00,2018-09-25T12:30:00Z,NA,NA,NA,NA,NA,NA,7.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSR,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSR,1,42.314924,-72.6410881,47,28,7.36,14.9,10.58,28,0.072,5.2,104,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSR,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSR,2,42.314957,-72.6410952,46,18.5,7.49,14.9,10.67,23,0.206,12.5,104.5,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSR,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSR,3,42.31498,-72.6410972,45,31,7.52,14.9,10.69,14,0.134,8.6,103.6,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DFR,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DFR,1,42.31501,-72.64111,39,29,7.52,14.8,10.7,15,0.207,13.7,106.3,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DFR,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DFR,2,42.3150429,-72.6411165,42,29,7.52,14.8,10.71,13,0.522,10.2,103.6,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DFR,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DFR,3,42.31508,-72.64111,39,28,7.52,14.8,10.7,15,0.274,4,103.4,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DM,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DM,1,42.3151531,-72.6410329,53,38,7.53,14.8,10.76,16,0.499,3.9,103.4,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DM,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DM,2,42.315116,-72.6410273,53,35,7.53,14.8,10.77,17,0.406,3,102.8,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DM,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DM,3,42.31512,-72.6410521,49,43,7.51,14.8,10.77,14,0.459,3,103.7,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSH,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSH,1,42.315306,-72.6411069,42,34,7.53,14.8,10.7,6,0.544,4.3,103.4,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSH,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSH,2,42.3152698,-72.6411181,41,38,7.54,14.8,10.75,6,0.703,4.4,102.9,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSH,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSH,3,42.315326,-72.6410925,44,26,7.51,14.8,10.73,6,0.768,5.9,104.2,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSP,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSP,1,42.31528,-72.64104,54,27.5,7.52,14.8,10.76,24,0.525,3.8,105.1,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSP,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSP,2,42.31533,-72.6410269,50,28.5,7.52,14.8,10.76,24,0.52,4,103.6,NA,NA,NA,NA
2018-10-01,2018,Fall,Downstream,waterQ_FA18DR.DSP,waterQ_FA18DR,water,overcast,15:05:00,2018-10-01T19:05:00Z,DSP,3,42.3152608,-72.6410283,57,32,7.53,14.8,10.76,19,0.82,4.6,104.3,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USR,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USR,1,42.31919,-72.65485,58,36,7.5,14.3,10.94,83,0.269,1.7,105.2,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USR,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USR,2,42.31917,-72.65488,65,45,7.51,14.4,10.94,76,0.069,2.4,104,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USR,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USR,3,42.3191381,-72.6549137,53,43.5,7.53,14.4,10.94,191,0.212,8.8,104.4,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.UFR,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,UFR,1,42.3192584,-72.654711699999993,70,40.5,7.53,14.4,10.93,37,0.341,4.7,102.8,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.UFR,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,UFR,2,42.3192945,-72.654645,72,37.5,7.52,14.4,10.93,52,0.297,3.9,103.6,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.UFR,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,UFR,3,42.3193,-72.65462,52,47.5,7.55,14.4,10.93,50,0.036,5.1,104.1,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.UM,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,UM,1,42.31934,-72.65476,48,41,7.54,14.4,10.92,135,0.442,11,101.2,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.UM,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,UM,2,42.3193222,-72.6548138,46,36,7.55,14.4,10.94,204,0.537,8.9,100.1,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.UM,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,UM,3,42.3193481,-72.6548371,57,38,7.56,14.5,10.94,150,0.444,2.4,101.3,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USH,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USH,1,42.3208547,-72.6543689,55,45,7.52,14.5,10.93,54,0.628,7.2,96.7,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USH,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USH,2,42.3208846,-72.6543096,57,45,7.57,14.5,10.92,35,0.671,9.9,97.4,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USH,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USH,3,42.3208444,-72.6543074,58,51,7.55,14.5,10.92,31,0.5,3.5,94.5,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USU,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USU,1,42.3207849,-72.6540406,55,33.5,7.54,14.5,10.93,77,0.749,4,96.5,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USU,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USU,2,42.3207452,-72.6540589,71,29,7.54,14.5,10.92,99,0.906,12.7,97.3,NA,NA,NA,NA
2018-10-01,2018,Fall,Upstream,waterQ_FA18UR.USU,waterQ_FA18UR,water,cloudy,13:50:00,2018-10-01T17:50:00Z,USU,3,42.3207788,-72.6540992,63,32,7.54,14.5,10.93,105,0.711,3.7,97.3,NA,NA,NA,NA
2018-10-02,2018,Fall,Upstream,02URFA18.USR,02URFA18,macros,raining,13:45:00,2018-10-02T17:45:00Z,USR,NA,NA,NA,NA,NA,7.22,NA,NA,NA,NA,12.6,100.5,NA,NA,NA,NA
2018-10-02,2018,Fall,Upstream,02URFA18.UFR,02URFA18,macros,raining,13:45:00,2018-10-02T17:45:00Z,UFR,NA,NA,NA,NA,NA,7.49,NA,NA,NA,NA,11.7,101.3,NA,NA,NA,NA
2018-10-02,2018,Fall,Upstream,02URFA18.UM,02URFA18,macros,raining,13:45:00,2018-10-02T17:45:00Z,UM,NA,NA,NA,NA,NA,7.39,NA,NA,NA,NA,11.6,97.1,NA,NA,NA,NA
2018-10-02,2018,Fall,Upstream,02URFA18.USH,02URFA18,macros,raining,13:45:00,2018-10-02T17:45:00Z,USH,NA,NA,NA,NA,NA,7.54,NA,NA,NA,NA,9.8,93.2,NA,NA,NA,NA
2018-10-02,2018,Fall,Upstream,02URFA18.USU,02URFA18,macros,raining,13:45:00,2018-10-02T17:45:00Z,USU,NA,NA,NA,NA,NA,7.42,NA,NA,NA,NA,12.3,92.9,NA,NA,NA,NA
2018-10-02,2018,Fall,Upstream,02URFA18.NA,02URFA18,macros,raining,13:45:00,2018-10-02T17:45:00Z,NA,NA,NA,NA,NA,NA,7.42,16.6,10.62,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-04,2018,Fall,Upstream,03URFA18.NA,03URFA18,macros,cloudy?,14:00:00,2018-10-04T18:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,2018,Fall,Downstream,03DRFA18.NA,03DRFA18,macros,raining,08:20:00,2018-10-11T12:20:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,macros,cloudy/rainy,09:40:00,2019-05-28T13:40:00Z,DSR,1,42.3149,-72.64099,41,24,7.46,16.7,10.1,59,0.252,6.5,128.3,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,01DRSU19,macros,cloudy/rainy,09:40:00,2019-05-28T13:40:00Z,DSR,2,42.31496,-72.64104,50,21,7.46,17.1,10.1,69,0.121,7.4,127.8,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,macros,cloudy/rainy,10:19:00,2019-05-28T14:19:00Z,DFR,1,42.31514,-72.64116,66,23.6,7.48,16.8,10.24,57,0.092,5,127.4,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,01DRSU19,macros,cloudy/rainy,10:19:00,2019-05-28T14:19:00Z,DFR,2,42.31506,-72.64111,58,21.4,7.48,17.2,10.22,55,0.221,8.5,127.4,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,macros,cloudy/rainy,12:08:00,2019-05-28T16:08:00Z,DM,1,42.31504,-72.64114,70,25,7.47,16.9,10.27,62,0.284,8,128.1,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,01DRSU19,macros,cloudy/rainy,12:08:00,2019-05-28T16:08:00Z,DM,2,42.31511,-72.64109,56,20.5,7.47,16.9,10.32,62,0.303,11.8,129,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,macros,cloudy/rainy,11:05:00,2019-05-28T15:05:00Z,DSH,1,42.3151,-72.64099,74,17,7.48,17.1,10.29,31,0.615,9.9,125.3,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,01DRSU19,macros,cloudy/rainy,11:05:00,2019-05-28T15:05:00Z,DSH,2,42.31504,-72.64094,68,21.5,7.47,17.1,10.26,44,0.559,10.6,128,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,macros,cloudy/rainy,11:36:00,2019-05-28T15:36:00Z,DSP,1,42.31534,-72.64104,37,11,7.49,16.9,10.31,114,0.448,8.7,127.1,NA,NA,NA,NA
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,01DRSU19,macros,cloudy/rainy,11:36:00,2019-05-28T15:36:00Z,DSP,2,42.34538,-72.6411,37,22.5,7.49,16.9,10.32,98,0.191,6.6,127.55,NA,NA,NA,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USR,01URSU19,macros,cloudy,09:41:00,2019-05-30T13:41:00Z,USR,1,42.31925,-72.65489,62,41.5,7.51,13.2,10.98,51,0.082,5.9,120.6,NA,NA,NA,NA
2019-05-30,2019,Summer,Upstream,01URSU19.USR,01URSU19,macros,cloudy,09:41:00,2019-05-30T13:41:00Z,USR,2,42.31924,-72.65486,49,26.5,7.53,13.2,11.06,78,0.133,6.9,119.7,NA,NA,NA,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UFR,01URSU19,macros,cloudy,10:14:00,2019-05-30T14:14:00Z,UFR,1,42.31935,-72.65464,61,36.2,7.55,13.3,11.1,41,0.064,4.5,121.9,NA,NA,NA,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UFR,01URSU19,macros,cloudy,10:14:00,2019-05-30T14:14:00Z,UFR,2,42.31931,-72.65466,41,40.1,7.54,13.3,11.11,38,0.099,4.2,119.7,NA,NA,NA,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UM,01URSU19,macros,cloudy,10:40:00,2019-05-30T14:40:00Z,UM,1,42.31939,-72.65484,66,32,7.56,13.4,NA,129,0.164,6.4,115.8,NA,NA,NA,NA
2019-05-30,2019,Summer,Upstream,01URSU19.UM,01URSU19,macros,cloudy,10:40:00,2019-05-30T14:40:00Z,UM,2,42.31933,-72.65474,77,27.5,7.55,13.4,NA,156,0.486,6.8,117.8,NA,NA,NA,NA
